"createdat","productid","sum_revenue","sum_consumption"
"2020-08-08",2001,"147.894381","17654"
"2020-08-09",1000,"934.560145","19722"
"2020-08-09",1001,"493.073052","9836"
"2020-08-09",1002,"1712.578943","34467"
"2020-08-09",2001,"295.464288","28820"
"2020-08-10",1000,"2106.944075","45510"
"2020-08-10",1001,"1235.983401","27917"
"2020-08-10",1002,"2060.293647","41642"
"2020-08-10",2000,NULL,"10468"
"2020-08-11",1000,"325.127689","9206"
"2020-08-11",1001,"1759.862393","35128"
"2020-08-11",1002,"1144.136518","22598"
"2020-08-12",1000,"1182.999657","24706"
"2020-08-12",1001,"879.340685","21888"
"2020-08-12",1002,"1491.483309","32863"
"2020-08-12",2000,NULL,"33776"
"2020-08-12",2001,"76.087633","8566"
"2020-08-13",1000,"999.287503","21056"
"2020-08-13",1001,"907.871658","19732"
"2020-08-13",1002,"869.792668","19326"
"2020-08-14",1000,"1012.554091","20868"
"2020-08-14",1001,"1751.916166","37642"
"2020-08-14",1002,"824.958949","22262"
"2020-08-14",2000,NULL,"9841"
"2020-08-14",2001,"162.439863","19400"
"2020-08-15",1000,"622.167399","14834"
"2020-08-15",1001,"840.728999","20366"
"2020-08-15",1002,"2068.971240","45492"
"2020-08-15",2001,"385.570590","39462"
"2020-08-16",1000,"1054.896588","21073"
"2020-08-16",1001,"809.310475","22894"
"2020-08-16",1002,"1617.981619","36702"
"2020-08-16",2000,NULL,"9900"
"2020-08-16",2001,"147.712074","20538"
"2020-08-17",1000,"1216.968515","25916"
"2020-08-17",1001,"685.252057","17000"
"2020-08-17",1002,"1087.732744","22564"
"2020-08-17",2000,NULL,"11000"
"2020-08-17",2001,"185.506110","20120"
"2020-08-18",1000,"592.653233","13412"
"2020-08-18",1001,"1506.021642","32178"
"2020-08-18",1002,"2025.177357","47986"
"2020-08-18",2000,NULL,"20980"
"2020-08-18",2001,"341.355807","41486"
"2020-08-19",1000,"1673.880659","33448"
"2020-08-19",1001,"859.692925","19182"
"2020-08-19",1002,"627.453449","16554"
"2020-08-19",2000,NULL,"11228"
"2020-08-20",1000,"1080.077304","24608"
"2020-08-20",1001,"567.021436","10644"
"2020-08-20",1002,"972.484575","19082"
"2020-08-20",2000,NULL,"27680"
"2020-08-20",2001,"517.976943","64846"
"2020-08-21",1000,"972.052287","19778"
"2020-08-21",1001,"1066.926510","24186"
"2020-08-21",1002,"680.855537","16407"
"2020-08-21",2000,NULL,"9645"
"2020-08-21",2001,"144.510159","20686"
"2020-08-22",1000,"1213.795840","27492"
"2020-08-22",1001,"930.582772","22146"
"2020-08-22",1002,"1681.887824","41053"
"2020-08-22",2000,NULL,"20878"
"2020-08-22",2001,"1144.231563","137428"
"2020-08-23",1000,"1435.086154","35548"
"2020-08-23",1001,"971.075468","19894"
"2020-08-23",1002,"1621.262134","32471"
"2020-08-23",2001,"178.447962","21492"
"2020-08-24",1000,"980.809301","21402"
"2020-08-24",1001,"444.130011","11244"
"2020-08-24",1002,"400.083963","9780"
"2020-08-25",1000,"1123.448688","23366"
"2020-08-25",1001,"1829.615657","39334"
"2020-08-25",1002,"1740.808920","35874"
"2020-08-25",2000,NULL,"20415"
"2020-08-26",1000,"790.365140","15594"
"2020-08-26",1001,"452.753747","10695"
"2020-08-26",1002,"751.388357","19115"
"2020-08-26",2000,NULL,"19976"
"2020-08-26",2001,"141.731523","15728"
"2020-08-27",1000,"888.063598","19470"
"2020-08-27",1001,"668.656923","15638"
"2020-08-27",1002,"1171.196542","27223"
"2020-08-27",2000,NULL,"8373"
"2020-08-28",1000,"683.776147","17164"
"2020-08-28",1001,"704.732849","18988"
"2020-08-28",1002,"1401.432553","29674"
"2020-08-28",2000,NULL,"18709"
"2020-08-28",2001,"159.835480","22400"
"2020-08-29",1000,"333.967441","5088"
"2020-08-29",1001,"189.232148","4294"
"2020-08-29",1002,"1810.798641","44457"
"2020-08-29",2000,NULL,"10025"
"2020-08-29",2001,"139.658219","18722"
"2020-08-30",1000,"875.874227","16856"
"2020-08-30",1001,"1331.490964","30476"
"2020-08-30",1002,"923.207723","22920"
"2020-08-30",2000,NULL,"10274"
"2020-08-30",2001,"308.077425","38776"
"2020-08-31",1000,"1323.211003","34684"
"2020-08-31",1001,"453.777337","9478"
"2020-08-31",1002,"158.126422","3844"
"2020-08-31",2000,NULL,"8431"
"2020-09-01",1000,"473.466096","9710"
"2020-09-01",1001,"863.357431","19736"
"2020-09-01",1002,"1048.498771","24658"
"2020-09-01",2000,NULL,"18880"
"2020-09-01",2001,"275.310253","35256"
"2020-09-02",1000,"1902.922856","41798"
"2020-09-02",1001,"746.541235","16174"
"2020-09-02",1002,"1753.436937","39058"
"2020-09-02",2000,NULL,"10272"
"2020-09-03",1000,"1681.576841","38778"
"2020-09-03",1001,"1871.428666","42595"
"2020-09-03",1002,"830.165643","19226"
"2020-09-03",2001,"542.143608","68786"
"2020-09-04",1000,"2232.192312","48651"
"2020-09-04",1001,"2095.011654","48322"
"2020-09-04",1002,"1687.168076","42241"
"2020-09-04",2000,NULL,"31656"
"2020-09-05",1000,"1207.551246","28614"
"2020-09-05",1001,"830.871967","20901"
"2020-09-05",1002,"1079.513203","28276"
"2020-09-05",2000,NULL,"22006"
"2020-09-05",2001,"474.827407","55663"
"2020-09-06",1000,"2019.978490","47364"
"2020-09-06",1001,"1746.310539","41674"
"2020-09-06",1002,"1592.067259","37042"
"2020-09-06",2000,NULL,"41451"
"2020-09-06",2001,"312.156104","39442"
"2020-09-07",1000,"1550.881077","40657"
"2020-09-07",1001,"1117.609088","24978"
"2020-09-07",1002,"2059.606032","48903"
"2020-09-07",2000,NULL,"31754"
"2020-09-07",2001,"154.399164","19922"
"2020-09-08",1000,"1288.622844","30772"
"2020-09-08",1001,"1604.236044","40210"
"2020-09-08",1002,"1030.271010","24422"
"2020-09-08",2000,NULL,"28882"
"2020-09-08",2001,"311.821294","42340"
"2020-09-09",1000,"1814.704748","40706"
"2020-09-09",1001,"1223.369950","29706"
"2020-09-09",1002,"1984.442727","45782"
"2020-09-09",2000,NULL,"10000"
"2020-09-09",2001,"284.317794","36210"
"2020-09-10",1000,"1170.562079","27077"
"2020-09-10",1001,"748.922065","18106"
"2020-09-10",1002,"2706.707753","65340"
"2020-09-10",2000,NULL,"8458"
"2020-09-10",2001,"145.963915","18038"
"2020-09-11",1000,"1516.590276","36044"
"2020-09-11",1001,"2341.451756","55790"
"2020-09-11",1002,"1589.336060","38682"
"2020-09-11",2000,NULL,"26472"
"2020-09-11",2001,"159.060072","22992"
"2020-09-12",1000,"233.760664","7443"
"2020-09-12",1001,"2350.612621","59850"
"2020-09-12",1002,"2226.100498","53736"
"2020-09-12",2000,NULL,"39413"
"2020-09-12",2001,"178.297337","24978"
"2020-09-13",1000,"1887.133200","46922"
"2020-09-13",1001,"1121.045520","27813"
"2020-09-13",1002,"2504.955458","60309"
"2020-09-13",2000,NULL,"10494"
"2020-09-13",2001,"667.969628","95700"
"2020-09-14",1000,"1486.773834","34106"
"2020-09-14",1001,"1789.931417","43418"
"2020-09-14",1002,"1713.905793","44635"
"2020-09-14",2000,NULL,"19133"
"2020-09-14",2001,"192.671118","24648"
"2020-09-15",1000,"453.274178","10600"
"2020-09-15",1001,"1186.966412","32582"
"2020-09-15",1002,"1018.250715","25992"
"2020-09-15",2000,NULL,"9270"
"2020-09-15",2001,"139.326227","20078"
"2020-09-16",1000,"888.316726","23952"
"2020-09-16",1001,"1926.206729","49557"
"2020-09-16",1002,"390.347236","11617"
"2020-09-16",2000,NULL,"41838"
"2020-09-16",2001,"321.766548","41684"
"2020-09-17",1000,"1881.312946","48021"
"2020-09-17",1001,"210.463008","4712"
"2020-09-17",1002,"2226.458303","63608"
"2020-09-17",2000,NULL,"30200"
"2020-09-17",2001,"204.282000","37660"
"2020-09-18",1000,"1198.591898","30539"
"2020-09-18",1001,"1059.338918","26775"
"2020-09-18",1002,"1158.068053","27474"
"2020-09-18",2000,NULL,"19936"
"2020-09-18",2001,"172.880622","22982"
"2020-09-19",1000,"800.149405","18402"
"2020-09-19",1001,"1475.128010","44833"
"2020-09-19",1002,"1012.483545","26364"
"2020-09-19",2000,NULL,"41546"
"2020-09-19",2001,"181.181789","30465"
"2020-09-20",1000,"1067.469335","25384"
"2020-09-20",1001,"2693.190438","71169"
"2020-09-20",1002,"2904.000382","69711"
"2020-09-20",2000,NULL,"19207"
"2020-09-20",2001,"75.216507","10135"
"2020-09-21",1000,"1828.888821","43415"
"2020-09-21",1001,"1236.595889","30450"
"2020-09-21",1002,"206.413288","5200"
"2020-09-21",2000,NULL,"44288"
"2020-09-21",2001,"166.737767","23954"
"2020-09-22",1000,"1318.726827","35739"
"2020-09-22",1001,"1396.272573","39286"
"2020-09-22",1002,"1097.926141","32035"
"2020-09-22",2000,NULL,"22340"
"2020-09-22",2001,"409.623311","56279"
"2020-09-23",1000,"1166.474380","31494"
"2020-09-23",1001,"1608.946425","41266"
"2020-09-23",1002,"2131.200427","55065"
"2020-09-23",2000,NULL,"8684"
"2020-09-24",1000,"1799.513918","46257"
"2020-09-24",1001,"1713.141239","42463"
"2020-09-24",1002,"2122.070202","52274"
"2020-09-24",2000,NULL,"26997"
"2020-09-24",2001,"226.643452","32604"
"2020-09-25",1000,"1484.677556","36394"
"2020-09-25",1001,"1799.455024","47034"
"2020-09-25",1002,"502.473334","16880"
"2020-09-25",2000,NULL,"8700"
"2020-09-25",2001,"577.931761","78539"
"2020-09-26",1000,"2130.686322","53847"
"2020-09-26",1001,"1758.349935","45371"
"2020-09-26",1002,"635.492812","16094"
"2020-09-26",2000,NULL,"8540"
"2020-09-26",2001,"112.318904","15420"
"2020-09-27",1000,"2448.828876","64348"
"2020-09-27",1001,"900.311458","21892"
"2020-09-27",1002,"633.020718","19778"
"2020-09-27",2001,"250.659628","34938"
"2020-09-28",1000,"1021.448730","25470"
"2020-09-28",1001,"1392.779952","38478"
"2020-09-28",1002,"626.440132","18496"
"2020-09-28",2000,NULL,"37130"
"2020-09-28",2001,"386.493564","51674"
"2020-09-29",1000,"760.021147","18142"
"2020-09-29",1001,"1843.384056","45784"
"2020-09-29",1002,"1756.935316","45114"
"2020-09-29",2001,"206.293416","31209"
"2020-09-30",1000,"1359.901994","35903"
"2020-09-30",1001,"915.348378","23184"
"2020-09-30",1002,"1377.589521","41697"
"2020-09-30",2000,NULL,"26227"
"2020-09-30",2001,"331.754525","56543"
"2020-10-01",1000,"2527.343009","78464"
"2020-10-01",1001,"2887.972344","88686"
"2020-10-01",1002,"2110.334155","63441"
"2020-10-01",2000,NULL,"38079"
"2020-10-01",2001,"157.171520","28736"
"2020-10-02",1000,"2098.431191","65337"
"2020-10-02",1001,"3553.793186","107953"
"2020-10-02",1002,"1391.364793","46828"
"2020-10-02",2000,NULL,"60849"
"2020-10-02",2001,"96.171726","18836"
"2020-10-03",1000,"3584.016408","108988"
"2020-10-03",1001,"2343.129291","71119"
"2020-10-03",1002,"2172.853126","70763"
"2020-10-03",2000,NULL,"72808"
"2020-10-03",2001,"698.637079","120274"
"2020-10-04",1000,"2959.991102","90722"
"2020-10-04",1001,"3372.042579","99935"
"2020-10-04",1002,"1480.720928","48018"
"2020-10-04",2000,NULL,"11171"
"2020-10-04",2001,"305.228474","60112"
"2020-10-05",1000,"2810.570557","88019"
"2020-10-05",1001,"2879.293927","93069"
"2020-10-05",1002,"1993.236553","65324"
"2020-10-05",2000,NULL,"28305"
"2020-10-05",2001,"723.657987","129228"
"2020-10-06",1000,"2392.687336","76604"
"2020-10-06",1001,"1068.917207","32392"
"2020-10-06",1002,"2563.058449","83770"
"2020-10-06",2000,NULL,"46523"
"2020-10-06",2001,"360.866162","62648"
"2020-10-07",1000,"1835.005631","59122"
"2020-10-07",1001,"2113.280538","73377"
"2020-10-07",1002,"2861.420349","89698"
"2020-10-07",2000,NULL,"54628"
"2020-10-07",2001,"607.254332","102526"
"2020-10-08",1000,"3085.114005","105974"
"2020-10-08",1001,"1921.555369","65050"
"2020-10-08",1002,"2918.035607","101491"
"2020-10-08",2000,NULL,"22580"
"2020-10-08",2001,"472.263461","90746"
"2020-10-09",1000,"2760.691619","95783"
"2020-10-09",1001,"2358.555346","80804"
"2020-10-09",1002,"2183.493948","80107"
"2020-10-09",2000,NULL,"69498"
"2020-10-09",2001,"214.955706","52058"
"2020-10-10",1000,"2784.076699","93232"
"2020-10-10",1001,"2551.917594","90888"
"2020-10-10",1002,"2125.426715","74680"
"2020-10-10",2000,NULL,"27214"
"2020-10-10",2001,"680.480099","118154"
"2020-10-11",1000,"2156.577268","74229"
"2020-10-11",1001,"2214.829518","82896"
"2020-10-11",1002,"2224.845657","80770"
"2020-10-11",2000,NULL,"18211"
"2020-10-11",2001,"503.536472","91764"
"2020-10-12",1000,"2584.312757","91658"
"2020-10-12",1001,"2820.348652","97123"
"2020-10-12",1002,"2923.703165","103435"
"2020-10-12",2000,NULL,"63396"
"2020-10-12",2001,"412.161300","80192"
"2020-10-13",1000,"2516.192363","87141"
"2020-10-13",1001,"3092.191550","112651"
"2020-10-13",1002,"3369.729839","116575"
"2020-10-13",2000,NULL,"57832"
"2020-10-13",2001,"625.606943","135080"
"2020-10-14",1000,"1029.224370","42823"
"2020-10-14",1001,"1958.881162","71432"
"2020-10-14",1002,"2011.553819","73297"
"2020-10-14",2000,NULL,"76454"
"2020-10-14",2001,"445.695797","84792"
"2020-10-15",1000,"2271.562025","81462"
"2020-10-15",1001,"1600.868166","58415"
"2020-10-15",1002,"2180.260096","81911"
"2020-10-15",2000,NULL,"70940"
"2020-10-15",2001,"197.488855","42404"
"2020-10-16",1000,"1986.796879","71631"
"2020-10-16",1001,"2750.463930","94137"
"2020-10-16",1002,"1762.379854","64810"
"2020-10-16",2000,NULL,"41391"
"2020-10-16",2001,"284.608871","59878"
"2020-10-17",1000,"3310.689435","116860"
"2020-10-17",1001,"2144.787460","73002"
"2020-10-17",1002,"3148.199489","113354"
"2020-10-17",2000,NULL,"41357"
"2020-10-17",2001,"596.167040","114627"
"2020-10-18",1000,"3759.903759","137722"
"2020-10-18",1001,"2223.154835","78779"
"2020-10-18",1002,"1368.972355","50877"
"2020-10-18",2000,NULL,"49804"
"2020-10-18",2001,"287.390327","55026"
"2020-10-19",1000,"3165.877592","110538"
"2020-10-19",1001,"2298.112258","83547"
"2020-10-19",1002,"2252.910439","82032"
"2020-10-19",2000,NULL,"74741"
"2020-10-19",2001,"478.332781","108715"
"2020-10-20",1000,"1330.020838","50106"
"2020-10-20",1001,"2650.351851","94009"
"2020-10-20",1002,"1681.990715","65949"
"2020-10-20",2000,NULL,"57970"
"2020-10-20",2001,"266.014915","53496"
"2020-10-21",1000,"2555.471955","90669"
"2020-10-21",1001,"3543.125288","129015"
"2020-10-21",1002,"2618.591614","95957"
"2020-10-21",2000,NULL,"39816"
"2020-10-21",2001,"222.698244","45081"
"2020-10-22",1000,"1306.906088","46048"
"2020-10-22",1001,"1783.028981","63669"
"2020-10-22",1002,"3378.932622","127862"
"2020-10-22",2000,NULL,"19128"
"2020-10-22",2001,"262.164216","67386"
"2020-10-23",1000,"1637.064352","63614"
"2020-10-23",1001,"2780.877044","104494"
"2020-10-23",1002,"2635.075392","98439"
"2020-10-23",2000,NULL,"62743"
"2020-10-23",2001,"448.519272","93098"
"2020-10-24",1000,"2143.129645","75469"
"2020-10-24",1001,"1542.923299","57787"
"2020-10-24",1002,"1533.816706","61899"
"2020-10-24",2000,NULL,"30084"
"2020-10-24",2001,"116.197959","23426"
"2020-10-25",1000,"2447.615683","86293"
"2020-10-25",1001,"1664.766762","65958"
"2020-10-25",1002,"2040.072404","75290"
"2020-10-25",2000,NULL,"29864"
"2020-10-25",2001,"590.194845","131246"
"2020-10-26",1000,"1883.564872","70063"
"2020-10-26",1001,"2278.282882","82311"
"2020-10-26",1002,"3437.705050","125430"
"2020-10-26",2000,NULL,"125783"
"2020-10-26",2001,"534.987520","106836"
"2020-10-27",1000,"2074.602939","78698"
"2020-10-27",1001,"1978.206929","79147"
"2020-10-27",1002,"1777.375144","67754"
"2020-10-27",2000,NULL,"39984"
"2020-10-27",2001,"394.255598","90530"
"2020-10-28",1000,"2558.474243","98612"
"2020-10-28",1001,"2330.100543","93264"
"2020-10-28",1002,"1724.674270","67376"
"2020-10-28",2000,NULL,"33737"
"2020-10-28",2001,"148.794297","43330"
"2020-10-29",1000,"3740.988951","139555"
"2020-10-29",1001,"1940.725498","75352"
"2020-10-29",1002,"2071.395798","81393"
"2020-10-29",2000,NULL,"17956"
"2020-10-29",2001,"184.761205","37126"
"2020-10-30",1000,"2724.774767","102536"
"2020-10-30",1001,"2285.815794","89659"
"2020-10-30",1002,"1621.980935","64330"
"2020-10-30",2000,NULL,"49707"
"2020-10-30",2001,"992.782991","208998"
"2020-10-31",1000,"1923.316312","72376"
"2020-10-31",1001,"2176.872777","86910"
"2020-10-31",1002,"2249.134023","88897"
"2020-10-31",2001,"195.286405","40202"
"2020-11-01",1000,"2106.890037","96704"
"2020-11-01",1001,"1746.401188","87596"
"2020-11-01",1002,"1066.276760","56407"
"2020-11-01",2000,NULL,"28281"
"2020-11-01",2001,"343.728945","87144"
"2020-11-02",1000,"2071.241045","97475"
"2020-11-02",1001,"1636.765405","81807"
"2020-11-02",1002,"1055.525703","54243"
"2020-11-02",2000,NULL,"70123"
"2020-11-02",2001,"196.532616","42854"
"2020-11-03",1000,"1961.322088","90592"
"2020-11-03",1001,"1901.209547","86834"
"2020-11-03",1002,"2440.799690","128361"
"2020-11-03",2000,NULL,"27867"
"2020-11-03",2001,"614.687656","170988"
"2020-11-04",1000,"1162.416185","53792"
"2020-11-04",1001,"2059.573751","102316"
"2020-11-04",1002,"1600.336747","82272"
"2020-11-04",2000,NULL,"50465"
"2020-11-04",2001,"612.143981","182574"
"2020-11-05",1000,"2098.534425","105282"
"2020-11-05",1001,"2054.627171","102524"
"2020-11-05",1002,"1465.433721","75986"
"2020-11-05",2000,NULL,"51992"
"2020-11-05",2001,"385.988723","97334"
"2020-11-06",1000,"2516.497108","134349"
"2020-11-06",1001,"2000.135499","108815"
"2020-11-06",1002,"2261.838629","126726"
"2020-11-06",2000,NULL,"33951"
"2020-11-06",2001,"289.584214","76864"
"2020-11-07",1000,"923.531566","49533"
"2020-11-07",1001,"1796.907067","98635"
"2020-11-07",1002,"1563.222476","82081"
"2020-11-07",2000,NULL,"39008"
"2020-11-07",2001,"282.364032","88728"
"2020-11-08",1000,"1788.460768","93082"
"2020-11-08",1001,"1349.763768","71570"
"2020-11-08",1002,"1381.495556","75053"
"2020-11-08",2000,NULL,"55576"
"2020-11-08",2001,"326.816323","93478"
"2020-11-09",1000,"1424.513040","73223"
"2020-11-09",1001,"1431.177438","80947"
"2020-11-09",1002,"2366.103744","127092"
"2020-11-09",2000,NULL,"18793"
"2020-11-09",2001,"293.932357","86642"
"2020-11-10",1000,"2444.350462","128943"
"2020-11-10",1001,"1331.470132","70656"
"2020-11-10",1002,"1808.522180","103743"
"2020-11-10",2000,NULL,"42722"
"2020-11-10",2001,"235.986506","62124"
"2020-11-11",1000,"1544.953524","86452"
"2020-11-11",1001,"1202.485104","67022"
"2020-11-11",1002,"1342.967953","72794"
"2020-11-11",2000,NULL,"20208"
"2020-11-11",2001,"111.685022","36180"
"2020-11-12",1000,"1257.582569","63628"
"2020-11-12",1001,"1191.656245","66849"
"2020-11-12",1002,"2800.875747","163863"
"2020-11-12",2000,NULL,"49117"
"2020-11-12",2001,"435.140451","135632"
"2020-11-13",1000,"2208.151926","125937"
"2020-11-13",1001,"1654.380020","91030"
"2020-11-13",1002,"2095.093608","119950"
"2020-11-13",2000,NULL,"25074"
"2020-11-13",2001,"455.365908","140612"
"2020-11-14",1000,"1871.453340","107894"
"2020-11-14",1001,"1608.586028","86363"
"2020-11-14",1002,"1146.031907","68918"
"2020-11-14",2000,NULL,"68196"
"2020-11-14",2001,"348.766176","103478"
"2020-11-15",1000,"1445.145679","82695"
"2020-11-15",1001,"2019.170768","113867"
"2020-11-15",1002,"1709.901668","100639"
"2020-11-15",2000,NULL,"31259"
"2020-11-15",2001,"499.896467","150936"
"2020-11-16",1000,"1717.499466","102155"
"2020-11-16",1001,"1290.189946","75512"
"2020-11-16",1002,"1294.835169","73641"
"2020-11-16",2000,NULL,"55959"
"2020-11-16",2001,"340.629624","102054"
"2020-11-17",1000,"1546.287968","90249"
"2020-11-17",1001,"482.873860","28844"
"2020-11-17",1002,"1635.243241","99678"
"2020-11-17",2000,NULL,"131274"
"2020-11-17",2001,"468.069017","147120"
"2020-11-18",1000,"1600.814919","89638"
"2020-11-18",1001,"1650.942402","94457"
"2020-11-18",1002,"1404.325740","83019"
"2020-11-18",2000,NULL,"93865"
"2020-11-18",2001,"351.675867","117683"
"2020-11-19",1000,"1523.702401","85790"
"2020-11-19",1001,"1761.923478","105060"
"2020-11-19",1002,"1939.334891","119310"
"2020-11-19",2000,NULL,"58530"
"2020-11-19",2001,"150.331150","46677"
"2020-11-20",1000,"1407.328335","85434"
"2020-11-20",1001,"1648.206662","99704"
"2020-11-20",1002,"930.658590","57736"
"2020-11-20",2000,NULL,"12210"
"2020-11-20",2001,"262.551785","78558"
"2020-11-21",1000,"1461.697181","86814"
"2020-11-21",1001,"1960.011262","118503"
"2020-11-21",1002,"1219.625199","75307"
"2020-11-21",2000,NULL,"86789"
"2020-11-21",2001,"246.160548","75598"
"2020-11-22",1000,"2173.976644","130616"
"2020-11-22",1001,"1775.040153","112515"
"2020-11-22",1002,"1891.872978","116853"
"2020-11-22",2000,NULL,"18438"
"2020-11-22",2001,"520.708878","169933"
"2020-11-23",1000,"1644.414867","103611"
"2020-11-23",1001,"1287.425734","83885"
"2020-11-23",1002,"1105.235308","70258"
"2020-11-23",2000,NULL,"58566"
"2020-11-23",2001,"200.339879","66695"
"2020-11-24",1000,"1371.812863","83868"
"2020-11-24",1001,"1783.791526","111134"
"2020-11-24",1002,"1303.740991","84516"
"2020-11-24",2000,NULL,"9109"
"2020-11-24",2001,"439.249771","144736"
"2020-11-25",1000,"1468.398058","91623"
"2020-11-25",1001,"1459.981061","95137"
"2020-11-25",1002,"1308.896874","85617"
"2020-11-25",2000,NULL,"74263"
"2020-11-25",2001,"485.537381","174400"
"2020-11-26",1000,"1068.942241","67560"
"2020-11-26",1001,"1628.944222","104185"
"2020-11-26",1002,"1744.793184","112450"
"2020-11-26",2000,NULL,"28956"
"2020-11-26",2001,"434.888099","143528"
"2020-11-27",1000,"1430.756825","91367"
"2020-11-27",1001,"1422.650544","91889"
"2020-11-27",1002,"1379.823164","93749"
"2020-11-27",2000,NULL,"31886"
"2020-11-28",1000,"1582.620984","100368"
"2020-11-28",1001,"1247.379836","81084"
"2020-11-28",1002,"1837.163169","119440"
"2020-11-28",2000,NULL,"19829"
"2020-11-28",2001,"171.607354","59082"
"2020-11-29",1000,"1705.040595","109196"
"2020-11-29",1001,"867.458766","58110"
"2020-11-29",1002,"1908.703780","126839"
"2020-11-29",2000,NULL,"34568"
"2020-11-29",2001,"358.542444","124658"
"2020-11-30",1000,"1301.426641","86922"
"2020-11-30",1001,"1491.483882","98054"
"2020-11-30",1002,"1614.685530","107632"
"2020-11-30",2000,NULL,"50375"
"2020-11-30",2001,"180.052809","64286"
"2020-12-01",1000,"993.860488","93248"
"2020-12-01",1001,"710.368538","79026"
"2020-12-01",1002,"1056.038647","101312"
"2020-12-01",2000,NULL,"80222"
"2020-12-01",2001,"139.655892","88398"
"2020-12-02",1000,"740.831942","94497"
"2020-12-02",1001,"862.594193","98559"
"2020-12-02",1002,"948.182511","114770"
"2020-12-02",2000,NULL,"113259"
"2020-12-02",2001,"320.121804","191899"
"2020-12-03",1000,"837.864406","97380"
"2020-12-03",1001,"1334.428201","160726"
"2020-12-03",1002,"725.354548","85048"
"2020-12-03",2001,"112.961632","81872"
"2020-12-04",1000,"903.295442","112853"
"2020-12-04",1001,"1006.173152","127299"
"2020-12-04",1002,"655.857206","85622"
"2020-12-04",2000,NULL,"8876"
"2020-12-04",2001,"369.716474","231932"
"2020-12-05",1000,"1194.919574","142817"
"2020-12-05",1001,"1133.777977","140085"
"2020-12-05",1002,"760.847238","97059"
"2020-12-05",2000,NULL,"125167"
"2020-12-05",2001,"139.123872","85192"
"2020-12-06",1000,"1150.033521","138386"
"2020-12-06",1001,"971.017873","138444"
"2020-12-06",1002,"916.771464","121388"
"2020-12-06",2000,NULL,"72908"
"2020-12-06",2001,"254.576287","139022"
"2020-12-07",1000,"984.439127","115918"
"2020-12-07",1001,"664.592205","85241"
"2020-12-07",1002,"1095.360365","133388"
"2020-12-07",2000,NULL,"116143"
"2020-12-07",2001,"141.752287","78480"
"2020-12-08",1000,"758.892365","102450"
"2020-12-08",1001,"1132.287479","153146"
"2020-12-08",1002,"1063.973617","131777"
"2020-12-08",2000,NULL,"64967"
"2020-12-08",2001,"188.520765","128890"
"2020-12-09",1000,"993.409138","130705"
"2020-12-09",1001,"992.656909","127685"
"2020-12-09",1002,"967.892586","127137"
"2020-12-09",2000,NULL,"51285"
"2020-12-09",2001,"310.926618","189782"
"2020-12-10",1000,"1138.237358","140187"
"2020-12-10",1001,"648.329312","93768"
"2020-12-10",1002,"691.369732","81300"
"2020-12-10",2000,NULL,"72559"
"2020-12-10",2001,"174.607185","108004"
"2020-12-11",1000,"883.033091","129333"
"2020-12-11",1001,"1380.189697","182232"
"2020-12-11",1002,"566.132901","80439"
"2020-12-11",2000,NULL,"88565"
"2020-12-11",2001,"66.365123","44028"
"2020-12-12",1000,"765.512969","119398"
"2020-12-12",1001,"549.033811","84073"
"2020-12-12",1002,"643.307321","87680"
"2020-12-12",2000,NULL,"58960"
"2020-12-12",2001,"189.295907","126348"
"2020-12-13",1000,"695.628875","97156"
"2020-12-13",1001,"906.752039","139168"
"2020-12-13",1002,"1080.717717","151539"
"2020-12-13",2000,NULL,"27849"
"2020-12-13",2001,"141.732016","77194"
"2020-12-14",1000,"746.147588","103975"
"2020-12-14",1001,"670.990560","103219"
"2020-12-14",1002,"791.774652","139390"
"2020-12-14",2000,NULL,"84452"
"2020-12-14",2001,"328.300133","215388"
"2020-12-15",1000,"496.105755","83331"
"2020-12-15",1001,"553.619863","87311"
"2020-12-15",1002,"791.740117","121438"
"2020-12-15",2000,NULL,"76860"
"2020-12-15",2001,"176.519557","136343"
"2020-12-16",1000,"622.708100","93674"
"2020-12-16",1001,"464.927749","73485"
"2020-12-16",1002,"780.136080","147236"
"2020-12-16",2000,NULL,"20591"
"2020-12-16",2001,"82.402681","65567"
"2020-12-17",1000,"640.367122","103642"
"2020-12-17",1001,"573.522706","104918"
"2020-12-17",1002,"773.698909","120981"
"2020-12-17",2000,NULL,"49665"
"2020-12-17",2001,"270.495784","167704"
"2020-12-18",1000,"630.100374","108861"
"2020-12-18",1001,"1223.136267","181962"
"2020-12-18",1002,"384.844849","63128"
"2020-12-18",2000,NULL,"102690"
"2020-12-18",2001,"46.518916","39456"
"2020-12-19",1000,"720.292702","127537"
"2020-12-19",1001,"417.932155","75806"
"2020-12-19",1002,"596.549852","113865"
"2020-12-19",2000,NULL,"72972"
"2020-12-19",2001,"217.586151","176926"
"2020-12-20",1000,"1050.693451","160942"
"2020-12-20",1001,"855.083373","127139"
"2020-12-20",1002,"656.800408","109599"
"2020-12-20",2000,NULL,"37569"
"2020-12-20",2001,"182.484474","111971"
"2020-12-21",1000,"737.246421","138297"
"2020-12-21",1001,"621.957323","119932"
"2020-12-21",1002,"768.739200","142312"
"2020-12-21",2000,NULL,"66848"
"2020-12-21",2001,"311.987158","213209"
"2020-12-22",1000,"523.041173","112326"
"2020-12-22",1001,"374.952762","75252"
"2020-12-22",1002,"575.253819","107133"
"2020-12-22",2000,NULL,"76988"
